Image,Image Path,Text,Foreground Color,Background Color,Contrast Ratio,AA Normal,AA Large,AAA Normal,AAA Large
btn_752f951a3e57.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/buttons/btn_752f951a3e57.png,ALL BLOGS,#fbfbfb,#202833,14.36,True,True,True,True
btn_2588b0ee2f50.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/buttons/btn_2588b0ee2f50.png,ALL BLOGS,#fbfbfb,#202833,14.36,True,True,True,True
btn_2588b0ee2f50.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/buttons/btn_2588b0ee2f50.png,ALL BLOGS,#fbfbfb,#202833,14.36,True,True,True,True
btn_2588b0ee2f50.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/buttons/btn_2588b0ee2f50.png,ALL BLOGS,#fbfbfb,#202833,14.36,True,True,True,True
btn_f6c7241b5441.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/buttons/btn_f6c7241b5441.png,LEARN MORE,#fbfbfc,#202833,14.37,True,True,True,True
btn_f6c7241b5441.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/buttons/btn_f6c7241b5441.png,LEARN MORE,#fbfbfc,#202833,14.37,True,True,True,True
btn_f6c7241b5441.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/buttons/btn_f6c7241b5441.png,LEARN MORE,#fbfbfc,#202833,14.37,True,True,True,True
img_3e187055c267.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/icons/img_3e187055c267.png,Google Partner,#6d7176,#ffffff,4.91,True,True,False,True
img_3e187055c267.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/icons/img_3e187055c267.png,Google Partner,#6d7176,#ffffff,4.91,True,True,False,True
img_3e187055c267.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/icons/img_3e187055c267.png,Google Partner,#6d7176,#ffffff,4.91,True,True,False,True
img_3e187055c267.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/icons/img_3e187055c267.png,PREMIER 2025,#e2e3e4,#666c71,4.14,False,True,False,False
img_3e187055c267.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/icons/img_3e187055c267.png,PREMIER 2025,#e2e3e4,#666c71,4.14,False,True,False,False
img_3e187055c267.png,/app/crawled_images/bluecaffeine_com_0324_1139/functional/icons/img_3e187055c267.png,PREMIER 2025,#e2e3e4,#666c71,4.14,False,True,False,False
