page_url,element_index,tag,role,element_id,input_type,accessible_name,rendered_width_px,rendered_height_px,padding_top_px,padding_bottom_px,padding_left_px,padding_right_px,is_inline_exception,is_ua_controlled_exception,passes_size,wcag_2_5_8_status,wcag_2_5_8_violation,overall_status,html_snippet
https://www.bluecaffeine.com/,121,DIV,option,,,.imgBox59{width:158px;height:66px;background:url(https://www.bluecaffeine.com/wp-content/uploads/202,198.0,66.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""50"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide050"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox59""> </div>
<style>.imgBox59{width:158px;height:66px;background:url(https://www.bluec"
https://www.bluecaffeine.com/,122,DIV,option,,,.imgBox60{width:158px;height:66px;background:url(https://www.bluecaffeine.com/wp-content/uploads/202,198.0,66.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""51"" aria-hidden=""true"" style=""width: 198px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide051"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			 <div class=""imgBox60""> </div>
<style>.imgBox60{width:158px;height:66px;background:url(https://www.bluec"
https://www.bluecaffeine.com/,123,DIV,listbox,,,“Blue Caffeine’s customer-first attitude is a direct reflection of its expertise and the founders’ s,2502.0,351.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""slick-track"" style=""opacity: 1; width: 2502px; transform: translate3d(0px, 0px, 0px);"" role=""listbox""><div class=""sp-testimonial-free-item slick-slide slick-current slick-active"" data-slick-index=""0"" aria-hidden=""false"" style=""width: 834px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide30""><div class=""sp-testimonial-free""><div class=""sp-tfree-client-image""><img loading=""laz"
https://www.bluecaffeine.com/,124,DIV,option,,,“Blue Caffeine’s customer-first attitude is a direct reflection of its expertise and the founders’ s,834.0,327.0,0.0,0.0,0.0,24.0,False,False,True,PASSED,,PASSED,"<div class=""sp-testimonial-free-item slick-slide slick-current slick-active"" data-slick-index=""0"" aria-hidden=""false"" style=""width: 834px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide30""><div class=""sp-testimonial-free""><div class=""sp-tfree-client-image""><img loading=""lazy"" decoding=""async"" width=""280"" height=""280"" src=""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%2"
https://www.bluecaffeine.com/,125,DIV,option,,,"“For an early stage startup like us, Blue Caffeine has been a trusted partner for user acquistion an",834.0,351.0,0.0,0.0,0.0,24.0,False,False,True,PASSED,,PASSED,"<div class=""sp-testimonial-free-item slick-slide"" data-slick-index=""1"" aria-hidden=""true"" style=""width: 834px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide31""><div class=""sp-testimonial-free""><div class=""sp-tfree-client-image""><img loading=""lazy"" decoding=""async"" width=""150"" height=""150"" src=""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20150%20150'"
https://www.bluecaffeine.com/,126,DIV,option,,,“Blue Caffeine started off as our SEM agency and quickly enhanced our Paid Search efforts and SEO. T,834.0,351.0,0.0,0.0,0.0,24.0,False,False,True,PASSED,,PASSED,"<div class=""sp-testimonial-free-item slick-slide"" data-slick-index=""2"" aria-hidden=""true"" style=""width: 834px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide32""><div class=""sp-testimonial-free""><div class=""sp-tfree-client-image""><img loading=""lazy"" decoding=""async"" width=""80"" height=""80"" src=""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%2080%2080'%3E%"
https://www.bluecaffeine.com/,127,DIV,listbox,,,"Facebook Case Study
Acute targeting on Facebook using custom audiences
SEO Audit Case Study
Customiz",2660.0,150.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""slick-track"" style=""opacity: 1; width: 2660px; transform: translate3d(0px, 0px, 0px);"" role=""listbox""><div class=""ult-item-wrap slick-slide slick-current slick-active animated no-animation"" data-animation=""animated no-animation"" data-slick-index=""0"" aria-hidden=""false"" style=""width: 340px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide10"">
	<div class=""wpb_raw_code wpb_cont"
https://www.bluecaffeine.com/,128,DIV,option,,,"Facebook Case Study
Acute targeting on Facebook using custom audiences",340.0,150.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide slick-current slick-active animated no-animation"" data-animation=""animated no-animation"" data-slick-index=""0"" aria-hidden=""false"" style=""width: 340px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide10"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			<div class=""overlay-image"">
  <a href=""https://www.bluec"
https://www.bluecaffeine.com/,129,DIV,option,,,"SEO Audit Case Study
Customized SEO Audit for a prospective client of a creative agency",340.0,150.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide slick-active animated no-animation"" data-animation=""animated no-animation"" data-slick-index=""1"" aria-hidden=""false"" style=""width: 340px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide11"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			<div class="" overlay-image"">
  <a href=""https://www.bluecaffeine.com/s"
https://www.bluecaffeine.com/,130,DIV,option,,,"LiveWorld Case Study
Digital Marketing strategy for a social customer experience company",340.0,150.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide slick-active animated no-animation"" data-animation=""animated no-animation"" data-slick-index=""2"" aria-hidden=""false"" style=""width: 340px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide12"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			<div class="" overlay-image"">
  <a href=""https://www.bluecaffeine.com/l"
https://www.bluecaffeine.com/,131,DIV,option,,,"StockSnips Case Study
Email marketing for a Fintech audience ...",340.0,150.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""3"" aria-hidden=""true"" style=""width: 340px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide13"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			<div class="" overlay-image"">
  <a href=""https://www.bluecaffeine.com/stocksnips-case-study/"" tabindex=""-1"""
https://www.bluecaffeine.com/,132,DIV,option,,,"Converge Point Case Study
Bidding on non-branded keywords that you already rank for...",340.0,150.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""4"" aria-hidden=""true"" style=""width: 340px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide14"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			<div class="" overlay-image"">
  <a href=""https://www.bluecaffeine.com/converge-point-case-study/"" tabindex="
https://www.bluecaffeine.com/,133,DIV,option,,,"3 Phase Strategy-New
How a three-phase strategy helped improve AdWords performance",340.0,150.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""5"" aria-hidden=""true"" style=""width: 340px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide15"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			<div class="" overlay-image"">
  <a href=""https://www.bluecaffeine.com/3-phase-strategy-new/"" tabindex=""-1"">"
https://www.bluecaffeine.com/,134,DIV,option,,,"Profit Case Study
Profit.co introduced their Objectives & Key Results (OKR) solution in 2018",340.0,150.0,0.0,0.0,0.0,0.0,False,False,True,PASSED,,PASSED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""6"" aria-hidden=""true"" style=""width: 340px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide16"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			<div class="" overlay-image"">
  <a href=""https://www.bluecaffeine.com/profit-case-study/"" tabindex=""-1""><im"
,,,,,,,,,,,,,,,,,,,
── SUMMARY ──,,Total elements          : 135,Checked (N/A excluded)  : 135,PASSED (≥ 24×24 px)     : 126,FAILED (< 24×24 px)     : 9,N/A (exception)         : 0,Pass rate               : 93.3%,,,,,,,,,FAILED,,FAILED,
